Filename,Initial Clause Count,Processed Clause Count,Unprocessed Clause Count,Factor Count,Resolvent Count,Tautologies Deleted,Resolution Result
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD015-1.p,31,784,172018,1262,171524,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD064-1.p,30,751,158362,1335,157763,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD022-3.p,33,491,199016,919,198567,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD052-4.p,48,524,192308,833,191957,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD097-3.p,31,487,221988,1060,221402,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD065-3.p,29,460,210286,1055,209680,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD053-3.p,33,422,151401,823,150973,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD069-3.p,32,479,200923,973,200411,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD017-1.p,34,694,133855,720,133810,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD087-3.p,30,485,229639,1093,229021,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD062-3.p,30,483,225865,1084,225254,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD052-3.p,33,513,222394,1023,221867,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD002-3.p,30,437,170559,899,170078,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD030-2.p,34,786,162244,816,162195,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD027-3.p,32,505,233359,1078,232772,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD008-1.p,30,652,116743,772,116608,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD077-1.p,34,825,184585,1112,184279,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD088-1.p,31,685,135969,948,135690,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD024-3.p,30,475,211514,1011,210965,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD011-3.p,29,450,195331,1009,194758,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD023-3.p,30,473,210732,1011,210180,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD058-3.p,32,478,201479,978,200961,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD040-5.p,29,475,223974,1070,223368,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD014-3.p,30,485,225168,1056,224585,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD016-1.p,34,819,181395,862,181333,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD013-3.p,33,518,231111,1006,230604,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD040-1.p,30,721,149455,1172,148989,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD013-5.p,37,550,229504,923,229106,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD044-3.p,29,465,208988,1038,208404,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD088-3.p,30,461,202409,1020,201838,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD084-1.p,34,769,163280,1059,162971,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD097-2.p,42,697,147568,633,147599,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD098-1.p,32,678,125009,784,124886,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD074-2.p,37,651,128332,644,128314,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD049-2.p,39,794,166555,734,166591,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD094-3.p,30,460,200533,1014,199966,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD007-3.p,28,460,214958,1072,214337,19,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD061-2.p,38,871,183470,803,183515,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD048-2.p,44,691,156446,607,156495,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO260+1.p,64,376,190785,1331,189782,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO117-1.p,97,399,157972,416,157901,43,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO203+3.p,50,412,234792,501,234695,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO017-3.p,23,253,161447,1005,160673,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO180+1.p,17,427,203583,679,203349,35,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO214+2.p,27,501,190760,552,190712,30,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO141-1.p,105,449,202355,460,202288,49,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO121-1.p,99,383,143703,393,143636,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO148+1.p,103,712,173931,347,174241,48,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO036-2.p,19,253,165771,1019,164987,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO182+3.p,49,429,226951,572,226801,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO654+1.p,124,540,150676,621,150471,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO348+1.p,304,196,87266,1646,85512,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO094-1.p,52,425,218619,461,218570,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO233+3.p,67,321,141419,1247,140442,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO163-1.p,8,346,200625,1841,199146,24,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO530+1.p,341,476,137879,1137,136883,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO213+2.p,28,516,206285,589,206214,30,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO620+1.p,124,510,135325,582,135129,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO177+2.p,19,374,160418,615,160165,7,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO237+3.p,70,332,156101,1276,155103,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO582+1.p,120,522,149648,603,149447,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO580+1.p,124,546,160717,604,160535,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO115-1.p,59,416,199097,449,199044,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO066-3.p,89,302,178278,975,177518,2,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO129+1.p,88,640,176266,413,176446,41,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO173+3.p,51,325,166946,450,166812,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO021-3.p,23,254,163497,1016,162713,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO126-1.p,97,449,207860,463,207794,45,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO139-1.p,98,438,193318,456,193247,45,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO007-2.p,23,257,166948,1019,166164,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO274+1.p,270,198,85860,1645,84143,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO054-3.p,31,258,160204,980,159452,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO525+1.p,303,445,137254,1149,136253,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO526+1.p,307,449,137977,1150,136975,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO622+1.p,120,516,153995,608,153783,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO521+1.p,289,440,137012,1182,135987,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO189+3.p,51,419,222273,518,222165,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO550+1.p,122,539,163782,627,163572,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO026-3.p,42,269,164662,982,163908,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO581+1.p,119,483,133787,587,133564,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO146+1.p,101,582,117778,303,117997,41,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO251+3.p,68,366,209193,1401,208106,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO336+1.p,284,30,23712,3248,20210,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO257+3.p,73,173,15311,666,14746,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO142-1.p,105,422,173557,433,173488,47,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO087+1.p,45,341,141915,1333,140900,22,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO046-3.p,58,261,142157,900,141462,2,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO011-5.p,17,335,151631,519,151504,74,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO611+1.p,122,501,133530,594,133315,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO505+1.p,712,628,42952,83,42785,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO626+1.p,124,530,149030,610,148826,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO076-4.p,33,331,89479,2999,86778,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO561+1.p,127,532,143717,602,143520,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO450+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO197+2.p,19,454,260504,668,260300,29,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO335+1.p,289,172,62477,2142,60218,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO475+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO109+1.p,53,408,143947,1253,143066,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO487+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO029-3.p,40,270,169976,1010,169197,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO569+1.p,121,493,133948,590,133730,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO577+1.p,122,506,141079,601,140862,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO068-2.p,27,237,132434,898,131747,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO344+1.p,302,176,72916,2206,70584,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO551+1.p,119,536,161027,609,160835,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO653+1.p,123,512,148775,593,148571,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO546+1.p,120,542,168483,613,168292,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO307+1.p,313,29,23268,3219,19765,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO201+3.p,48,355,189512,471,189390,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO107-1.p,67,395,172143,428,172082,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO101+1.p,49,392,142300,1382,141283,22,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO510+1.p,240,694,158588,830,158257,45,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO488+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO635+1.p,120,526,160486,624,160268,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO235+3.p,69,158,14250,650,13690,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO462+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO329+1.p,354,244,77540,1436,75994,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO225+3.p,51,473,247341,645,247160,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO442+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO231+1.p,61,386,208240,1307,207274,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO264+3.p,70,164,15445,702,14838,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO039-2.p,21,252,162000,1016,161216,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO096+1.p,48,397,146977,1117,146239,30,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO222+1.p,26,483,216718,597,216609,31,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO057-2.p,20,247,154163,979,153412,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO290+1.p,303,181,73930,2229,71579,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO011-2.p,23,256,166593,1021,165806,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO184+3.p,51,417,230057,508,229957,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO166+1.p,56,112,65121,14264,50913,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO554+1.p,124,535,148799,621,148589,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO003-1.p,21,266,196127,1002,195371,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO116+1.p,59,406,122489,1088,121770,22,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO617+1.p,119,510,150674,604,150461,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO193+3.p,51,453,251487,513,251418,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO513+1.p,265,432,141270,1193,140254,10,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO255+1.p,62,374,206499,1342,205485,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO578+1.p,119,495,146568,599,146345,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO455+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO067-3.p,98,307,173396,953,172654,2,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO532+1.p,327,471,148757,1268,147639,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO128+1.p,89,593,155927,313,156157,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO050-3.p,81,300,177628,999,176850,2,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO173+2.p,19,326,150109,523,149904,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO308+1.p,314,29,23269,3219,19765,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO236+1.p,62,156,16293,652,15736,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO169+2.p,55,540,161063,832,160729,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO529+1.p,331,465,143790,1122,142808,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO093-1.p,53,356,146959,391,146907,36,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO179+2.p,17,355,159522,502,159371,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO110-1.p,62,415,195283,447,195228,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO258+1.p,60,353,186194,1308,185195,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO574+1.p,122,545,163226,615,163034,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO073-1.p,28,269,189959,986,189215,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO204+3.p,49,425,224810,579,224649,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO235+1.p,61,154,16420,652,15862,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO497+1.p,134,677,170869,1063,170394,45,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO158+1.p,43,331,137019,1282,136047,22,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO445+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO242+3.p,70,353,182442,1320,181421,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO001-2.p,20,249,157942,994,157178,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO015-2.p,20,214,112502,858,111839,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO064-3.p,89,279,147667,899,146960,2,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO573+1.p,123,481,119124,573,118909,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO159+1.p,49,382,132738,1181,131913,23,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO134+1.p,90,583,150617,309,150842,41,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO112-1.p,56,339,133267,374,133211,35,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO264+1.p,62,163,18043,704,17441,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO130+1.p,88,613,169528,331,169765,43,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO656+1.p,117,491,142960,598,142736,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO352-1.p,24,251,156132,982,155378,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO493+1.p,100,542,154890,943,154414,25,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO326+1.p,351,195,79085,2207,76722,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO514+1.p,264,416,128460,1175,127443,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO116-1.p,112,430,177770,436,177701,49,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO228+3.p,69,358,200330,1338,199301,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO240+3.p,69,345,180268,1311,179249,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO463+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO176+1.p,18,453,197549,741,197269,26,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO315+1.p,322,178,65107,2118,62845,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO125-1.p,99,378,141013,389,140945,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO148-1.p,114,440,179011,440,178941,44,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO614+1.p,123,506,134212,595,134000,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO187+3.p,51,417,222122,514,222016,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO043-2.p,21,246,152517,975,151768,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO012-2.p,26,221,115057,863,114390,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO312+1.p,319,27,22119,3210,18617,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO229+1.p,59,0,58,0,0,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO231+3.p,69,345,180264,1311,179245,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO214+1.p,27,506,200671,566,200615,31,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO253+1.p,61,327,140859,1233,139908,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO602+1.p,125,503,131480,608,131250,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO220+2.p,23,409,236122,642,235896,30,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO460+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO174+3.p,50,407,227119,501,227017,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO122+1.p,86,437,93179,261,93297,28,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO319+1.p,330,29,20956,2985,17670,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO170+3.p,50,355,185301,473,185175,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO207+1.p,18,123,13217,204,13119,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO085-1.p,50,387,175346,436,175286,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO127+1.p,88,588,150485,300,150724,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO628+1.p,127,554,148995,600,148822,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO544+1.p,123,523,142222,597,142025,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO238+3.p,69,358,200338,1338,199305,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO627+1.p,127,506,118227,560,118046,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO190+1.p,19,450,213065,677,212846,27,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO288+1.p,449,196,76275,1608,74414,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO206+2.p,20,438,179556,669,179336,31,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO252+3.p,69,160,14561,650,14003,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO062-2.p,21,231,130452,895,129768,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO110+1.p,57,419,134797,1159,134014,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO318+1.p,325,25,16904,2684,13920,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO015-3.p,21,251,160207,1005,159433,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO213+3.p,49,434,227508,634,227301,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO131+1.p,88,578,150237,307,150459,39,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO082+1.p,46,336,129127,1309,128130,22,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO252+1.p,61,156,16738,652,16182,0,Proof Found
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO216+1.p,21,365,250844,709,250515,36,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO008-1.p,24,239,143348,824,142740,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO191+2.p,19,377,162503,637,162233,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO440+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO246+3.p,69,356,182205,1371,181137,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO045-2.p,22,251,158484,994,157720,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO104+1.p,51,335,117832,1155,116974,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO181+3.p,49,389,216946,495,216833,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO004-1.p,22,230,131486,763,130932,1,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO658+1.p,125,506,133031,563,132849,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO345+1.p,301,167,66726,2121,64471,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO558+1.p,122,439,97039,550,96806,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO218+1.p,23,399,250502,583,250329,34,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO576+1.p,121,520,147857,603,147653,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO221+1.p,27,505,182637,556,182588,29,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO101-1.p,54,336,132198,376,132139,35,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO195+3.p,51,406,226235,481,226151,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO650+1.p,126,429,76906,416,76793,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO645+1.p,121,508,133805,590,133602,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO485+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO453+1.p,0,0,0,0,0,0,Clause Processing Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO572+1.p,120,487,120767,573,120561,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO206+3.p,49,436,228742,634,228537,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO354+1.p,71,272,145780,867,145130,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO321+1.p,345,28,22292,3212,18763,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO596+1.p,120,493,138917,596,138694,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO175+3.p,51,423,233491,511,233394,42,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO078-5.p,34,307,73238,2292,71219,0,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO233+1.p,59,350,172372,1274,171405,16,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/GEO/GEO269+3.p,67,350,188335,1320,187314,16,Time Out
