Filename,Initial Clause Count,Processed Clause Count,Unprocessed Clause Count,Factor Count,Resolvent Count,Tautologies Deleted,Resolution Result
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD097-1.p,32,829,185677,1430,185059,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD074-4.p,36,524,212097,926,211671,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD010-1.p,28,796,167124,1685,166222,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD008-4.p,33,494,201666,921,201218,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD050-4.p,38,554,225670,941,225256,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD095-1.p,37,841,186622,862,186579,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD022-1.p,32,831,189320,1218,188916,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD099-4.p,35,509,214652,971,214168,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD067-4.p,32,494,216224,1007,215693,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD049-4.p,38,546,217154,917,216753,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD033-3.p,31,483,214240,1025,213685,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD051-4.p,44,581,220956,862,220637,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD067-3.p,30,476,215962,1053,215373,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD070-3.p,31,482,214233,1036,213666,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD055-1.p,33,791,171904,972,171705,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD001-3.p,30,477,215771,1028,215208,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD050-1.p,35,834,188237,915,188136,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD062-1.p,31,798,176838,1327,176293,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD011-1.p,30,782,171690,1548,170909,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD077-4.p,37,528,211068,926,210645,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD053-2.p,48,852,209807,685,209935,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD037-3.p,31,484,214459,1021,213908,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD012-3.p,31,491,223965,1073,223370,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD089-1.p,31,813,178403,1576,177624,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD070-2.p,34,835,186554,1144,186226,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD086-1.p,31,808,176527,1565,175754,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD073-3.p,31,481,216776,1049,216195,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD020-1.p,31,793,176225,1296,175706,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD059-4.p,31,497,231854,1071,231267,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD030-3.p,31,501,232392,1066,231814,18,Time Out
