Filename,Initial Clause Count,Processed Clause Count,Unprocessed Clause Count,Factor Count,Resolvent Count,Tautologies Deleted,Resolution Result
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD044-2.p,34,870,203092,1126,202817,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD045-1.p,30,827,189930,1533,189209,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD046-1.p,30,834,183902,1617,183104,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD055-3.p,32,513,242102,1082,241521,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD061-4.p,37,558,241683,994,241224,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD031-3.p,30,501,250576,1134,249937,24,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD081-1.p,36,871,199155,1046,198959,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD077-3.p,33,520,242848,1092,242263,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD074-3.p,32,505,231728,1071,231149,19,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD010-3.p,28,490,259292,1199,258581,26,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD086-3.p,30,497,243771,1121,243140,23,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD044-1.p,30,828,190199,1536,189476,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD051-2.p,45,921,215339,749,215481,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD006-1.p,28,826,177341,1786,176368,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD025-2.p,38,917,206473,852,206515,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD072-4.p,33,516,238152,1067,237586,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD054-1.p,32,829,189811,1463,189160,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD018-1.p,30,844,186537,1638,185728,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD090-3.p,29,490,241563,1124,240922,22,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD097-4.p,41,589,243042,915,242686,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD018-3.p,29,470,217678,1054,217083,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD048-3.p,33,441,158732,829,158317,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD095-3.p,36,504,195122,923,194679,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD068-2.p,33,785,168813,929,168651,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD060-3.p,30,428,163282,892,162799,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD034-3.p,30,459,195864,988,195320,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD075-4.p,36,532,223975,972,223512,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD095-2.p,47,823,187063,670,187181,12,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD017-3.p,33,488,196730,915,196281,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD049-3.p,34,506,209282,974,208793,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD075-3.p,32,443,164719,871,164267,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD056-3.p,28,468,225198,1092,224566,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD043-3.p,30,475,209456,1012,208903,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD071-2.p,34,848,191598,1209,191218,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD054-2.p,38,833,170178,803,170185,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD034-1.p,31,791,174505,1296,173984,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD019-1.p,30,817,179640,1585,178857,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD068-3.p,30,470,206770,1017,206211,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD045-2.p,34,674,129274,696,129233,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD073-1.p,32,775,166049,1149,165658,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD085-3.p,33,473,192695,973,192175,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD031-5.p,30,461,201818,1010,201254,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD052-2.p,49,839,211427,665,211561,9,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD013-2.p,36,804,162905,783,162905,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD080-3.p,28,457,211568,1065,210950,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD020-3.p,30,481,216105,1026,215548,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD057-1.p,28,666,131366,1213,130806,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD078-4.p,34,500,208648,981,208147,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD065-1.p,30,625,113439,778,113271,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD066-1.p,32,774,166733,920,166570,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD080-2.p,31,816,183108,1414,182494,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD047-4.p,38,527,200216,854,199857,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD028-1.p,35,826,183548,868,183486,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD087-1.p,31,757,160365,1335,159771,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD059-2.p,32,789,171680,1227,171225,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD005-3.p,29,469,213853,1054,213257,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD048-1.p,34,804,173677,831,173631,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD027-1.p,33,678,126087,784,125963,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD015-1.p,31,603,106451,701,106337,15,Time Out
